id,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,Finance_1.id,Finance_1.member_id,Finance_1.loan_amnt,Finance_1.funded_amnt,Finance_1.funded_amnt_inv,Finance_1.term,Finance_1.int_rate,Finance_1.installment,Finance_1.grade,Finance_1.sub_grade,Finance_1.emp_title,Finance_1.emp_length,Finance_1.home_ownership,Finance_1.annual_inc,Finance_1.verification_status,Finance_1.issue_d,Finance_1.loan_status,Finance_1.pymnt_plan,Finance_1.desc,Finance_1.purpose,Finance_1.title,Finance_1.zip_code,Finance_1.addr_state,Finance_1.dti
864241,0,01/11/01,0,NA,NA,3,0,13802,0.874,7,f,0,0,17130.91801,17130.92,14125,3005.92,0,0,0,01/09/14,487.08,,01/09/14,864241,1077406,14125,14125,14125, 36 months,0.1299,475.86,C,C1,FHCRC,6 years,RENT,46400,Source Verified,01/09/11,Fully Paid,n,"  Borrower added on 09/01/11 > I am consolidation my credit card debts into Lending Club for easy payment and better fees.  <br/><br/>I easily pay more than the required minimum payment for the debt(s) now so covering it won't be a problem.<br/><br/>I just hit 6 years and have no problems continuing on at my current position.  <br/><br/>Never ever had a late payment, don't plan on it now!<br/><br/>Thank you for your interest!<br/> Borrower added on 09/04/11 > add'l info people have been asking:<br/><br/>I don't have any student loans/mortgages/debts of any other kind.<br/>I pay $785/mo for rent, and ~$60/mo for phone.  Utilities are negligible.  No insurance/transport fees (bus pass via work).<br/><br/>thanks!<br/>",debt_consolidation,Debt compression!,981xx,WA,9.83
864185,0,01/01/01,1,NA,NA,7,0,457,0.058,9,f,0,0,10168.13,10091.19,4866.73,4118.16,0,1183.24,11.8324,01/02/14,30.8,,01/06/14,864185,1077349,13200,13200,13100, 60 months,0.1599,320.93,D,D2,U.S. Army,6 years,RENT,36000,Source Verified,01/09/11,Charged Off,n,,other,Honda,422xx,KY,11.93
864023,0,01/04/00,0,73,NA,7,0,23932,0.581,21,f,0,0,22113.24363,22029.27,19750,2363.24,0,0,0,01/09/14,621.49,,01/05/16,864023,1077180,19750,19750,19675, 36 months,0.0749,614.26,A,A4,"Register Tapes Unlimited Inc., L.P.",6 years,OWN,51000,Source Verified,01/09/11,Fully Paid,n,,debt_consolidation,Debt Consolidation Loan,770xx,TX,25.22
863587,1,01/11/98,1,11,NA,14,0,2847,0.053,22,f,0,0,3636.004422,3636,3200,436,0,0,0,01/09/14,116.82,,01/09/14,863587,1076718,3200,3200,3200, 36 months,0.0849,101.01,A,A5,Bank of New York Mellon,6 years,RENT,30000,Source Verified,01/08/11,Fully Paid,n,  Borrower added on 08/24/11 > Using the funds to pay off higher rate Credit and save for a car in a year.<br/>null Borrower added on 08/24/11 > Loan will be used to pay off credit cards and to help save for a car. I work in the financial industry.<br/>null,credit_card,PayoffCredit8242011,151xx,PA,10.52
863374,0,01/05/94,1,NA,NA,13,0,30119,0.441,28,f,0,0,23748.62175,23695.25,22250,1498.62,0,0,0,01/05/12,19293.35,,01/05/16,863374,1076450,22250,22250,22200, 36 months,0.1242,743.49,B,B4,,6 years,MORTGAGE,135000,Verified,01/09/11,Fully Paid,n,,debt_consolidation,36 month debt loan,782xx,TX,17.08
863062,0,01/01/96,3,61,58,30,2,3431,0.318,57,f,0,0,10903.60441,10903.6,8000,2903.6,0,0,0,01/09/14,321.15,,01/05/16,863062,1062470,8000,8000,8000, 36 months,0.2136,302.89,F,F4,Grainger,6 years,MORTGAGE,79985,Verified,01/08/11,Fully Paid,n,  Borrower added on 08/12/11 > Great loan opportunity. Steady income (over six years at same company).<br/> Borrower added on 08/12/11 > Great loan opportunity. Steady income (over six years at same company).<br/>Borrower added on 08/12/11 > Great loan opportunity. Steady income (over six years at same company),home_improvement,Need a new roof,605xx,IL,3.9
862932,0,01/02/99,1,74,NA,6,0,8773,0.975,7,f,0,0,10651.75433,10651.75,8400,2251.75,0,0,0,01/02/14,2312.84,,01/05/16,862932,1076041,8400,8400,8400, 36 months,0.1689,299.03,D,D4,"Sudberry Properties, Inc",6 years,MORTGAGE,60000,Not Verified,01/08/11,Fully Paid,n,,debt_consolidation,Debt Consolidation Loan,925xx,CA,7.24
862646,0,01/06/00,1,NA,NA,4,0,5088,0.253,21,f,0,0,26343.73275,26343.73,22475,3868.73,0,0,0,01/02/13,18079.91,,01/09/14,862646,1075695,35000,22475,22475, 60 months,0.1349,517.04,C,C2,TINA LAW FARMERS INSURANCE,6 years,MORTGAGE,54000,Source Verified,01/09/11,Fully Paid,n,,debt_consolidation,considate personal loan,941xx,CA,4.98
862598,0,01/08/99,2,NA,NA,6,0,12867,0.314,29,f,0,0,13892.08549,13892.09,12800,1092.09,0,0,0,01/11/13,1159.76,,01/09/14,862598,1075644,12800,12800,12800, 36 months,0.0599,389.35,A,A2,Willamette Valley Medical Center,6 years,MORTGAGE,65000,Not Verified,01/08/11,Fully Paid,n,"  Borrower added on 08/23/11 > I would like to pay $5,000 toward a medical procedure and the remaining to pay down my Utah First Credit Card.<br/>",medical,Credit Card & Surgery,971xx,OR,15.95
862587,0,01/05/04,2,NA,NA,2,0,44180,0.6069,10,f,0,0,12592.89763,12592.9,10000,2592.9,0,0,0,01/10/14,3411,,01/10/14,862587,1075633,10000,10000,10000, 60 months,0.1299,227.48,C,C1,crissman lincoln,6 years,MORTGAGE,39996,Not Verified,01/09/11,Fully Paid,n,  Borrower added on 09/05/11 > HOME INPROVEMENT NEW ROOF AND DRIVE WAY<br/>null Borrower added on 09/06/11 > Home Improvement for a new roof and drive way..  Any question let me know.   Thanks alot<br/> Borrower added on 09/08/11 > I am a person that follows a strict budget and keep track of my spending closely. I am a very responsible person and I don't over spend on unnecessary items and don't have any desire for things I know I can't afford.<br/>,other,Home Improvement Loan,481xx,MI,20.61
862397,0,01/03/02,2,NA,NA,11,0,24707,0.584,12,f,0,0,37813.73139,37738.1,25000,12813.73,0,0,0,01/12/15,332.79,,01/12/15,862397,1075432,25000,25000,24950, 60 months,0.1839,640.16,E,E2,Suburban Bank & Trust,6 years,MORTGAGE,55000,Verified,01/09/11,Fully Paid,n,  Borrower added on 08/23/11 > I'm looking to consolidate three credit cards into one amortizing loan.<br/>,credit_card,Credit Card Refinance,604xx,IL,21.71
862376,2,01/09/89,3,10,NA,8,0,832,0.555,25,f,0,0,1571.472091,1571.47,1500,71.47,0,0,0,01/01/12,1416.63,,01/05/13,862376,1075410,1500,1500,1500, 36 months,0.1479,51.85,C,C4,VCDHH,6 years,RENT,33600,Not Verified,01/08/11,Fully Paid,n,"  Borrower added on 08/23/11 > Starting over . Moving to be closer to work and school, need to use this for moving expenses.<br/>",other,moving to bratt,053xx,VT,13.71
862364,0,01/05/99,0,NA,NA,10,0,2479,0.053,33,f,0,0,12952.5469,12682.71,12000,952.55,0,0,0,01/11/12,9828.71,,01/05/16,862364,1075398,12000,12000,11750, 60 months,0.0749,240.4,A,A4,canvas systems,6 years,MORTGAGE,65000,Source Verified,01/08/11,Fully Paid,n,,debt_consolidation,debt consolidation,305xx,GA,9.6
862305,0,01/06/95,0,NA,NA,13,0,21652,0.42,48,f,0,0,22176,22176,13403.64,8696.7,22.61,53.05,9.549,01/11/15,452.11,,01/05/16,862305,1075389,18000,18000,18000, 60 months,0.1749,452.11,D,D5,hackensack radiology,6 years,MORTGAGE,185000,Verified,01/08/11,Charged Off,n,  Borrower added on 08/24/11 > This loan will consolidate some remaining credit cards and allow me to be debt free faster. My credit shows a long history of on time payments.<br/>,debt_consolidation,refinance,070xx,NJ,18.73
862256,0,01/05/01,3,53,NA,16,0,3304,0.341,23,f,0,0,5738.57748,5738.58,4800,938.58,0,0,0,01/09/14,160.4,,01/04/16,862256,1075286,4800,4800,4800, 36 months,0.1199,159.41,B,B5,Nysif,6 years,OWN,55000,Source Verified,01/08/11,Fully Paid,n,  Borrower added on 08/23/11 > Pay off creditors<br/> Borrower added on 08/24/11 > Reliable with stable employment<br/> Borrower added on 08/24/11 > Money management by lumping payments into one and greater savings on APR rates would help a bunch<br/> Borrower added on 08/24/11 > I am a good borrower because I always meet or exceed payment terms on all debt obligations which is building my credit history<br/>,debt_consolidation,Debt be gone,112xx,NY,16.52
862210,0,01/06/00,3,NA,NA,9,0,14719,0.832,21,f,0,0,3888.746588,3888.75,3300,588.75,0,0,0,01/09/14,120.79,,01/12/15,862210,1075246,3300,3300,3300, 36 months,0.1099,108.03,B,B3,Siemens Building Industries,6 years,MORTGAGE,52000,Not Verified,01/08/11,Fully Paid,n,,other,Personal Loan,402xx,KY,18.81
861768,0,01/06/05,0,NA,NA,9,0,1132,0.093,12,f,0,0,14464.58999,14042.71,12000,2464.59,0,0,0,01/02/15,4632.24,,01/02/15,861768,1074685,12000,12000,11650, 60 months,0.0849,246.15,A,A5,Dr. Carol Cunningham,6 years,MORTGAGE,45000,Not Verified,01/09/11,Fully Paid,n,"  Borrower added on 09/02/11 > Hello .. Need a fixer upper loan for the house.  Have great credit and a stable job that I have had for over 5 years now.  Loan payments will fit fine within  budget, Fund w/ confidence!!! Thank you!<br/>",home_improvement,my home improvement loan,619xx,IL,6.75
861671,0,01/02/01,2,NA,NA,11,0,15158,0.297,17,f,0,0,5286.33,5286.33,2995.11,2291.22,0,0,0,01/10/12,300.7,,01/05/16,861671,1074586,21000,21000,21000, 36 months,0.1199,697.41,B,B5,Elite Fashion Inc,6 years,RENT,78000,Source Verified,01/08/11,Charged Off,n,"  Borrower added on 08/25/11 > This will be used to consolidate many credit cards and relieve some financial burdens<br/>Thank You<br/> Borrower added on 08/29/11 > If I can have only monthly payments for credit cards bill at a lower interest rate, this will greatly reduce much stress and increase my happiness every month. This loan will be a great relief.<br/>",other,Other Loan,908xx,CA,14.35
860929,0,01/11/97,0,NA,NA,11,0,11921,0.731,27,f,0,0,14243.54664,14213.87,12000,2243.55,0,0,0,01/09/14,429.89,,01/04/16,860929,1073745,12000,12000,11975, 36 months,0.1149,395.66,B,B4,"TCS, Inc.",6 years,RENT,77000,Verified,01/09/11,Fully Paid,n,"  Borrower added on 08/26/11 > I am looking to consolidate all my high interest credits into one lower interest monthly payment.  I am current on all my credit payments (never late, never missed a payment).  I have been with the same company for 6 years strong. My living expenses are quite low (I rent an apartment in my parent's building). Other than that, this loan truly to consolidate (the monthly payment on the loan will be less than what I pay each month on my credit cards).  Thank you.<br/>",debt_consolidation,Debt Consolidation,112xx,NY,20.51
860705,0,01/12/89,3,66,NA,9,0,10455,0.568,22,f,0,0,10025.96818,10025.97,9000,1025.97,0,0,0,01/11/12,293.2,,01/07/15,860705,1057143,9000,9000,9000, 36 months,0.1299,303.21,C,C1,First Presbyterian Church of Wildomar,6 years,MORTGAGE,57000,Not Verified,01/08/11,Fully Paid,n,"  Borrower added on 08/24/11 > Because I had bought a home which needed  about 8,000.00 worth of renovations.  That work is all done now!<br/>",debt_consolidation,debt consolidation,925xx,CA,15.71
860603,0,01/01/94,1,NA,NA,14,0,19943,0.563,42,f,0,0,15368.40136,15368.4,13000,2368.4,0,0,0,01/04/14,2525.42,,01/02/16,860603,1073514,13000,13000,13000, 36 months,0.1149,428.63,B,B4,"HBO, Home Box Office",6 years,RENT,59000,Verified,01/08/11,Fully Paid,n,"  Borrower added on 08/22/11 > Pay my bills on time, do not like to be late<br/>null Borrower added on 08/23/11 > Consolidated Loan and credit card bills will be a thing of the past<br/>Thanks<br/> Borrower added on 08/23/11 > I plan to use this funds to pay off all my debt<br/>Never late, great credit score and great steady job<br/>",credit_card,Credit Card Loan,112xx,NY,14.36
860485,0,01/08/99,2,NA,NA,19,0,4757,0.14,28,f,0,0,6177.908675,6177.91,6000,177.91,0,0,0,01/02/12,5433.04,,01/10/15,860485,1073281,6000,6000,6000, 36 months,0.0749,186.61,A,A4,Fisk Industries,6 years,RENT,56000,Source Verified,01/08/11,Fully Paid,n,,other,new transmission,109xx,NY,10.03
860324,0,01/04/04,1,NA,NA,3,0,4842,0.637,6,f,0,0,1195.25,1195.25,852.51,342.74,0,0,0,01/02/12,239.11,,01/05/16,860324,1073130,7200,7200,7111.84, 36 months,0.1199,239.11,B,B5,walgreens,6 years,RENT,50000,Source Verified,01/08/11,Charged Off,n,  Borrower added on 08/23/11 > to expand business<br/>,small_business,business plan debt consultation,606xx,IL,4.99
860296,0,01/12/95,0,NA,NA,12,0,8381,0.252,47,f,0,0,10698.80769,10698.81,10000,698.81,0,0,0,01/06/13,4679.64,,01/03/16,860296,1073085,10000,10000,10000, 36 months,0.0542,301.6,A,A1,Systematic Financial,6 years,MORTGAGE,99996,Verified,01/08/11,Fully Paid,n,  Borrower added on 08/22/11 > I have paid off a lot of debt and have just a little bit left.  I am a stable borrower as my credit history provides evidence of never being late.  I would like to consolidate my last three cards into one payment to get on the road to saving.  Thank you.<br/>null,debt_consolidation,Debt Loan,076xx,NJ,8.03
859848,0,01/05/96,0,NA,NA,6,0,15217,0.711,21,f,0,0,18083.52644,18083.53,16000,2083.53,0,0,0,01/03/13,9193.67,,01/03/13,859848,1072618,16000,16000,16000, 36 months,0.1099,523.75,B,B3,BLT Steak,6 years,RENT,67000,Not Verified,01/08/11,Fully Paid,n,"  Borrower added on 08/22/11 > This loan is to consolidate my revolving credit accounts into one fixed payment, lowering my monthly payment and getting rid of the interest rates that jumped to such a high percentage after 2008.<br/><br/>As you should see in my credit profile, I have never missed or made a late payment in my entire history of credit lending. This make me a great candidate as a borrower and should instill confidence for you the investor. <br/><br/>The breakdown of the loan use:<br/>$9000 to pay of credit line used for covering surgery cost from a year ago that is at 16% interest.<br/>$3300 to pay of credit card that jumped to 24% interest.<br/>$1300 to pay off second card that jumped to 24% interest.<br/>$1300 to pay of 0% card that resets in 2 months to 28% interest.<br/>$570 to pay off last card at 24% interest.<br/>The remaining amount covers the percentage taken by lending club for their servicing fees.<br/><br/>I have been at my current job for the last 6 years and would receive wonderful referrals from my bosses.<br/><br/>I look forward to funding this loan and getting rid of the high interest revolving credit and improving my credit score for future life purchases. <br/><br/>Thank you<br/>null",debt_consolidation,Consolidate,112xx,NY,14.27
859467,0,01/10/05,1,31,NA,8,0,5392,0.355,19,f,0,0,12436.01612,12436.02,10500,1936.02,0,0,0,01/09/14,379.27,,01/05/16,859467,1072062,10500,10500,10500, 36 months,0.1199,348.71,B,B5,United States Navy,6 years,RENT,38400,Source Verified,01/08/11,Fully Paid,n,"  Borrower added on 08/20/11 > I am ok financially, some of the rates on my credit cards are getting out of hand and I would like to consolidate them.  I am active duty E-6 in the Navy working at the U.S embassy in India, and will set up automatic payements out of my check for the loan.<br/> Borrower added on 08/21/11 > Please also note that in the military we can face severe punishment for not paying our debts, this consolidation loan will drop my payements down from nearly $1000 per month to roughly $350 a huge change, no issue paying at all.<br/> Borrower added on 08/22/11 > I have 2 years left in my contract with the Navy and plan on doing another tour. After I consolidate my debt, I can finally start saving more money.  I plan on paying off all my credit cards and loans, and keeping the card active that only has a $1500 interest rate @6%.  I will set up the loan as an automatic allotment so my bank account never even is involved.  Thanks for your support to a military member looking for a better fiscal path.<br/> Borrower added on 08/23/11 > Review status approved, thanks for all the investors I have so far.<br/> Borrower added on 08/25/11 > Please let me know if there are any more questions, would love to have this loan 100% funded, thanks for all the support.<br/>null",debt_consolidation,Active Duty sailor for consolidation,201xx,VA,19.81
266963,0,01/01/01,0,0,0,4,0,7583,0.807,4,f,0,0,7374.76,2068.95,5460.6,1683.05,0,231.11,2.57,01/12/09,387.43,,01/05/10,266963,266165,10600,10600,2975.003508, 36 months,0.1197,351.92,C,C4,Richardson ISD,6 years,RENT,39048,Not Verified,01/03/08,Charged Off,n,I wish to have a loan to consolidate 2 credit card debts and some phone and electricity debt I accrued from switching companies.  This will help me get back on a good track to saving money and getting it down to one payment a month.  ,debt_consolidation,Personal Debt Consolidation,750xx,TX,14.9
859402,0,01/08/98,1,NA,NA,6,0,12779,0.774,20,f,0,0,12626.9627,12626.96,11000,1626.96,0,0,0,01/04/13,6052.08,,01/05/16,859402,1072046,11000,11000,11000, 36 months,0.1199,365.31,B,B5,Green Apple Books,6 years,RENT,45000,Not Verified,01/08/11,Fully Paid,n,  Borrower added on 08/20/11 > My future goal is to be debt free.  My overall goal is to start investing and saving my money for retirement.  I'm a tad late in beginning retirement savings but it is happening. I participate in my company's 401K matching program.<br/> Borrower added on 08/23/11 > Another goal is to greatly boost my credit score.<br/> Borrower added on 08/23/11 > My job is very stable.  I plan to use the funds to pay off my debt.<br/>,debt_consolidation,Debt Consolidation Loan,941xx,CA,8.96
859191,0,01/01/95,0,NA,NA,8,0,11545,0.498,14,f,0,0,13897.63802,13761.92,12800,1097.64,0,0,0,01/09/14,394.82,,01/04/16,859191,1071871,12800,12800,12675, 36 months,0.0542,386.05,A,A1,Dimensional Insight  Inc.,6 years,RENT,52992,Not Verified,01/08/11,Fully Paid,n,  Borrower added on 08/20/11 > I have excellent credit with a perfect payment history and I have been employed in this position for more than 5.5 years. I would save at least $500 per month by consolidating high interest debt. Thanks for your consideration.<br/>null,debt_consolidation,Low Rate Consolidation Loan,018xx,MA,16.17
858946,0,01/04/67,0,55,NA,19,0,22092,0.62,34,f,0,0,22029.09385,21913.15,19000,3029.09,0,0,0,01/10/13,7120.87,,01/09/13,858946,1071561,19000,19000,18900, 36 months,0.1099,621.95,B,B3,Lansingburgh Central School District,6 years,OWN,49000,Source Verified,01/08/11,Fully Paid,n,"  Borrower added on 08/23/11 > With this loan, I would like to pay off my credit card debt and my college loans. I have been at my job position for 6 years and it is very secure and not in jeopardy of any lay-offs. I am a vigilant watcher of my bill due dates and always pay on time. I have not missed any payments and I keep a close eye on my budget every month. My monthly budget is allocated as follows: $400 gas; $80 car insurance; $50 cell phone; $120 utilities; $300 grocery. All remaining funds for the month go towards miscellaneous bills, student loan payments and unexpected expenses. In addition, I have a separate savings account that is my emergency fund. I have money taken from my paycheck every month and automatically deposited into that account. I do not touch that account money unless it is an emergency<br/> ",debt_consolidation,Debt Consolidation Loan,120xx,NY,22.36
